2:18:00	PM	101	5
2:18:30	PM	101	5
2:19:00	PM	101	5
2:19:30	PM	100	5
2:20:00	PM	101	5
2:20:30	PM	100	5
2:21:00	PM	102	5
2:21:30	PM	101	5
2:22:00	PM	100	5
2:22:30	PM	100	5
2:23:00	PM	100	5
2:23:30	PM	102	5
2:24:00	PM	102	5
2:24:30	PM	102	5
2:25:00	PM	101	5
2:25:30	PM	100	5
2:26:00	PM	102	5
2:26:30	PM	101	5
2:27:00	PM	102	5
2:27:30	PM	101	5
2:28:00	PM	102	5
2:28:30	PM	102	5
2:29:00	PM	102	5
2:29:30	PM	102	5
2:30:00	PM	100	5
2:30:30	PM	101	5
2:31:00	PM	101	5
2:31:30	PM	102	5
2:32:00	PM	101	5
2:32:30	PM	102	5
2:33:00	PM	102	5
2:33:30	PM	100	5
2:34:00	PM	100	5
2:34:30	PM	100	5
2:35:00	PM	101	5
2:35:30	PM	102	5
2:36:00	PM	101	5
2:36:30	PM	102	5
2:37:00	PM	101	5
2:37:30	PM	101	5
2:38:00	PM	102	5
2:38:30	PM	102	5
2:39:00	PM	102	5
2:39:30	PM	100	5
2:40:00	PM	102	5
2:40:30	PM	101	5
2:41:00	PM	102	5
2:41:30	PM	102	5
2:42:00	PM	101	5
2:42:30	PM	102	5
2:43:00	PM	100	5
2:43:30	PM	102	5
2:44:00	PM	102	5
2:44:30	PM	101	5
2:45:00	PM	102	5
2:45:30	PM	100	5
2:46:00	PM	102	5
2:46:30	PM	101	5
2:47:00	PM	101	5
2:47:30	PM	102	5
2:48:00	PM	102	5
2:48:30	PM	102	5
2:49:00	PM	101	5
2:49:30	PM	100	5
2:50:00	PM	100	5
2:50:30	PM	101	5
2:51:00	PM	101	5
2:51:30	PM	101	5
2:52:00	PM	102	5
2:52:30	PM	102	5
2:53:00	PM	100	5
2:53:30	PM	100	5
2:54:00	PM	100	5
2:54:30	PM	102	5
2:55:00	PM	102	5
2:55:30	PM	102	5
2:56:00	PM	102	5
2:56:30	PM	101	5
2:57:00	PM	100	5
2:57:30	PM	101	5
2:58:00	PM	102	5
2:58:30	PM	100	5
2:59:00	PM	101	5
2:59:30	PM	100	5
3:00:00	PM	102	5
3:00:30	PM	102	5
3:01:00	PM	101	5
3:01:30	PM	101	5
3:02:00	PM	102	5
3:02:30	PM	102	5
3:03:00	PM	101	5
3:03:30	PM	100	5
3:04:00	PM	102	5
3:04:30	PM	102	5
3:05:00	PM	100	5
3:05:30	PM	100	5
3:06:00	PM	102	5
3:06:30	PM	102	5
3:07:00	PM	101	5
3:07:30	PM	102	5
3:08:00	PM	102	5
3:08:30	PM	101	5
3:09:00	PM	101	5
3:09:30	PM	100	5
3:10:00	PM	101	5
3:10:30	PM	101	5
3:11:00	PM	101	5
3:11:30	PM	101	5
3:12:00	PM	100	5
3:12:30	PM	102	5
3:13:00	PM	100	5
3:13:30	PM	102	5
3:14:00	PM	101	5
3:14:30	PM	102	5
3:15:00	PM	100	5
3:15:30	PM	101	5
3:16:00	PM	102	5
3:16:30	PM	101	5
3:17:00	PM	102	5
3:17:30	PM	100	5
3:18:00	PM	101	5
3:18:30	PM	102	5
3:19:00	PM	101	5
3:19:30	PM	101	5
3:20:00	PM	101	5
3:20:30	PM	100	5
3:21:00	PM	101	5
3:21:30	PM	100	5
3:22:00	PM	100	5
3:22:30	PM	100	5
3:23:00	PM	100	5
3:23:30	PM	101	5
3:24:00	PM	100	5
3:24:30	PM	102	5
3:25:00	PM	100	5
3:25:30	PM	100	5
3:26:00	PM	101	5
3:26:30	PM	102	5
3:27:00	PM	102	5
3:27:30	PM	101	5
3:28:00	PM	101	5
3:28:30	PM	100	5
3:29:00	PM	100	5
3:29:30	PM	100	5
3:30:00	PM	101	5
3:30:30	PM	102	5
3:31:00	PM	101	5
3:31:30	PM	100	5
3:32:00	PM	102	5
3:32:30	PM	101	5
3:33:00	PM	102	5
3:33:30	PM	102	5
3:34:00	PM	102	5
3:34:30	PM	101	5
3:35:00	PM	102	5
3:35:30	PM	101	5
3:36:00	PM	101	5
3:36:30	PM	102	5
3:37:00	PM	100	5
3:37:30	PM	101	5
3:38:00	PM	101	5
3:38:30	PM	101	5
3:39:00	PM	101	5
3:39:30	PM	100	5
3:40:00	PM	101	5
3:40:30	PM	102	5
3:41:00	PM	100	5
3:41:30	PM	100	5
3:42:00	PM	102	5
3:42:30	PM	100	5
3:43:00	PM	102	5
3:43:30	PM	101	5
3:44:00	PM	102	5
3:44:30	PM	100	5
3:45:00	PM	100	5
3:45:30	PM	101	5
3:46:00	PM	102	5
3:46:30	PM	101	5
3:47:00	PM	100	5
3:47:30	PM	100	5
3:48:00	PM	102	5
3:48:30	PM	102	5
3:49:00	PM	100	5
3:49:30	PM	100	5
3:50:00	PM	101	5
3:50:30	PM	101	5
3:51:00	PM	102	5
3:51:30	PM	101	5
3:52:00	PM	100	5
3:52:30	PM	100	5
3:53:00	PM	102	5
3:53:30	PM	100	5
3:54:00	PM	102	5
3:54:30	PM	100	5
3:55:00	PM	102	5
3:55:30	PM	101	5
3:56:00	PM	100	5
3:56:30	PM	101	5
3:57:00	PM	101	5
3:57:30	PM	100	5
3:58:00	PM	100	5
3:58:30	PM	100	5
3:59:00	PM	102	5
3:59:30	PM	101	5
4:00:00	PM	102	5
4:00:30	PM	100	5
4:01:00	PM	100	5
4:01:30	PM	100	5
4:02:00	PM	102	5
4:02:30	PM	100	5
4:03:00	PM	101	5
4:03:30	PM	100	5
4:04:00	PM	101	5
4:04:30	PM	102	5
4:05:00	PM	101	5
4:05:30	PM	102	5
4:06:00	PM	100	5
4:06:30	PM	101	5
4:07:00	PM	102	5
4:07:30	PM	101	5
4:08:00	PM	100	5
4:08:30	PM	101	5
4:09:00	PM	102	5
4:09:30	PM	100	5
4:10:00	PM	100	5
4:10:30	PM	102	5
4:11:00	PM	101	5
4:11:30	PM	102	5
4:12:00	PM	102	5
4:12:30	PM	100	5
4:13:00	PM	102	5
4:13:30	PM	100	5
4:14:00	PM	102	5
4:14:30	PM	102	5
4:15:00	PM	101	5
4:15:30	PM	101	5
4:16:00	PM	100	5
4:16:30	PM	100	5
4:17:00	PM	101	5
4:17:30	PM	100	5
4:18:00	PM	101	5
4:18:30	PM	100	5
4:19:00	PM	102	5
4:19:30	PM	101	5
4:20:00	PM	101	5
4:20:30	PM	100	5
4:21:00	PM	101	5
4:21:30	PM	101	5
4:22:00	PM	101	5
4:22:30	PM	100	5
4:23:00	PM	102	5
4:23:30	PM	101	5
4:24:00	PM	100	5
4:24:30	PM	101	5
4:25:00	PM	100	5
4:25:30	PM	102	5
4:26:00	PM	101	5
4:26:30	PM	100	5
4:27:00	PM	101	5
4:27:30	PM	102	5
4:28:00	PM	100	5
4:28:30	PM	102	5
4:29:00	PM	101	5
4:29:30	PM	101	5
4:30:00	PM	102	5
4:30:30	PM	100	5
4:31:00	PM	101	5
4:31:30	PM	101	5
4:32:00	PM	101	5
4:32:30	PM	102	5
4:33:00	PM	101	5
4:33:30	PM	102	5
4:34:00	PM	100	5
4:34:30	PM	102	5
4:35:00	PM	101	5
4:35:30	PM	101	5
4:36:00	PM	102	5
4:36:30	PM	101	5
4:37:00	PM	100	5
4:37:30	PM	101	5
4:38:00	PM	101	5
4:38:30	PM	101	5
4:39:00	PM	101	5
4:39:30	PM	100	5
4:40:00	PM	101	5
4:40:30	PM	100	5
4:41:00	PM	100	5
4:41:30	PM	102	5
4:42:00	PM	100	5
4:42:30	PM	101	5
4:43:00	PM	100	5
4:43:30	PM	102	5
4:44:00	PM	100	5
4:44:30	PM	102	5
4:45:00	PM	102	5
4:45:30	PM	102	5
4:46:00	PM	101	5
4:46:30	PM	101	5
4:47:00	PM	102	5
4:47:30	PM	100	5
4:48:00	PM	102	5
4:48:30	PM	102	5
4:49:00	PM	102	5
4:49:30	PM	101	5
4:50:00	PM	102	5
4:50:30	PM	101	5
4:51:00	PM	102	5
4:51:30	PM	101	5
4:52:00	PM	100	5
4:52:30	PM	101	5
4:53:00	PM	101	5
4:53:30	PM	100	5
4:54:00	PM	102	5
4:54:30	PM	100	5
4:55:00	PM	100	5
4:55:30	PM	101	5
4:56:00	PM	101	5
4:56:30	PM	100	5
4:57:00	PM	101	5
4:57:30	PM	101	5
4:58:00	PM	102	5
4:58:30	PM	101	5
4:59:00	PM	102	5
4:59:30	PM	102	5
5:30:30	PM	102	5
5:31:00	PM	102	5
5:31:30	PM	102	5
5:32:00	PM	102	5
5:32:30	PM	102	5
5:33:00	PM	102	5
5:33:30	PM	102	5
5:34:00	PM	102	5
5:34:30	PM	102	5
5:35:00	PM	102	5
5:45:02	PM	1	5
5:45:04	PM	1	5
5:45:06	PM	1	5
5:45:08	PM	102	5
5:45:10	PM	1	5
5:45:12	PM	1	5
5:45:14	PM	1	5
5:45:16	PM	1	5
5:45:18	PM	1	5
5:45:20	PM	1	5
5:45:22	PM	1	5
5:45:24	PM	1	5
5:45:26	PM	1	5
5:45:28	PM	1	5
5:45:30	PM	1	5
5:45:32	PM	1	5
5:45:34	PM	1	5
5:45:36	PM	1	5
5:45:38	PM	102	5
5:45:40	PM	1	5
5:45:42	PM	1	5
5:45:44	PM	1	5
5:45:46	PM	1	5
5:45:48	PM	1	5
5:45:50	PM	1	5
5:45:52	PM	1	5
5:45:54	PM	1	5
5:45:56	PM	1	5
5:45:58	PM	1	5
5:46:00	PM	1	5
5:46:02	PM	1	5
5:46:04	PM	1	5
5:46:06	PM	1	5
5:46:08	PM	102	5
5:49:30	PM	102	5
5:50:00	PM	102	5
5:50:30	PM	102	5
5:51:00	PM	102	5
5:51:30	PM	102	5
5:52:00	PM	102	5
5:52:30	PM	102	5
5:53:00	PM	102	5
5:53:30	PM	102	5
5:54:00	PM	102	5
6:04:02	PM	1	5
6:04:04	PM	1	5
6:04:06	PM	1	5
6:04:08	PM	102	5
6:04:10	PM	1	5
6:04:12	PM	1	5
6:04:14	PM	1	5
6:04:16	PM	1	5
6:04:18	PM	1	5
6:04:20	PM	1	5
6:04:22	PM	1	5
6:04:24	PM	1	5
6:04:26	PM	1	5
6:04:28	PM	1	5
6:04:30	PM	1	5
6:04:32	PM	1	5
6:04:34	PM	1	5
6:04:36	PM	1	5
6:04:38	PM	102	5
6:04:40	PM	1	5
6:04:42	PM	1	5
6:04:44	PM	1	5
6:04:46	PM	1	5
6:04:48	PM	1	5
6:04:50	PM	1	5
6:04:52	PM	1	5
6:04:54	PM	1	5
6:04:56	PM	1	5
6:04:58	PM	1	5
6:05:00	PM	1	5
6:05:02	PM	1	5
6:05:04	PM	1	5
6:05:06	PM	1	5
6:05:08	PM	102	5
6:08:30	PM	102	5
6:09:00	PM	102	5
6:09:30	PM	102	5
6:10:00	PM	102	5
6:10:30	PM	102	5
6:11:00	PM	102	5
6:11:30	PM	102	5
6:12:00	PM	102	5
6:12:30	PM	102	5
6:13:00	PM	102	5
6:23:02	PM	1	5
6:23:04	PM	1	5
6:23:06	PM	1	5
6:23:08	PM	102	5
6:23:10	PM	1	5
6:23:12	PM	1	5
6:23:14	PM	1	5
6:23:16	PM	1	5
6:23:18	PM	1	5
6:23:20	PM	1	5
6:23:22	PM	1	5
6:23:24	PM	1	5
6:23:26	PM	1	5
6:23:28	PM	1	5
6:23:30	PM	1	5
6:23:32	PM	1	5
6:23:34	PM	1	5
6:23:36	PM	1	5
6:23:38	PM	102	5
6:23:40	PM	1	5
6:23:42	PM	1	5
6:23:44	PM	1	5
6:23:46	PM	1	5
6:23:48	PM	1	5
6:23:50	PM	1	5
6:23:52	PM	1	5
6:23:54	PM	1	5
6:23:56	PM	1	5
6:23:58	PM	1	5
6:24:00	PM	1	5
6:24:02	PM	1	5
6:24:04	PM	1	5
6:24:06	PM	1	5
6:24:08	PM	102	5
6:27:30	PM	102	5
6:28:00	PM	102	5
6:28:30	PM	102	5
6:29:00	PM	102	5
6:29:30	PM	102	5
6:30:00	PM	102	5
6:30:30	PM	102	5
6:31:00	PM	102	5
6:31:30	PM	102	5
6:32:00	PM	102	5
7:02:30	PM	102	5
7:03:00	PM	102	5
7:03:30	PM	102	5
7:04:00	PM	102	5
7:04:30	PM	102	5
7:05:00	PM	102	5
7:05:30	PM	102	5
7:06:00	PM	102	5
7:06:30	PM	102	5
7:07:00	PM	102	5
11:00:00	PM	0	5
1:00:30	AM	100	5
1:01:00	AM	101	5
1:01:30	AM	101	5
1:02:00	AM	101	5
1:02:30	AM	101	5
1:03:00	AM	100	5
1:03:30	AM	101	5
1:04:00	AM	101	5
1:04:30	AM	100	5
1:05:00	AM	101	5
1:05:30	AM	101	5
1:06:00	AM	102	5
1:06:30	AM	101	5
1:07:00	AM	102	5
1:07:30	AM	100	5
1:08:00	AM	101	5
1:08:30	AM	102	5
1:09:00	AM	101	5
1:09:30	AM	101	5
1:10:00	AM	100	5
1:10:30	AM	102	5
1:11:00	AM	100	5
1:11:30	AM	101	5
1:12:00	AM	102	5
1:12:30	AM	101	5
1:13:00	AM	102	5
1:13:30	AM	102	5
1:14:00	AM	101	5
1:14:30	AM	100	5
1:15:00	AM	100	5
1:15:30	AM	101	5
1:16:00	AM	101	5
1:16:30	AM	102	5
1:17:00	AM	101	5
1:17:30	AM	100	5
1:18:00	AM	101	5
1:18:30	AM	102	5
1:19:00	AM	102	5
1:19:30	AM	102	5
1:20:00	AM	100	5
1:20:30	AM	102	5
1:21:00	AM	102	5
1:21:30	AM	100	5
1:22:00	AM	101	5
1:22:30	AM	102	5
1:23:00	AM	102	5
1:23:30	AM	100	5
1:24:00	AM	102	5
1:24:30	AM	101	5
1:25:00	AM	100	5
1:25:30	AM	100	5
1:26:00	AM	102	5
1:26:30	AM	102	5
1:27:00	AM	101	5
1:27:30	AM	100	5
1:28:00	AM	102	5
1:28:30	AM	100	5
1:29:00	AM	102	5
1:29:30	AM	101	5
1:30:00	AM	100	5
1:30:30	AM	101	5
1:31:00	AM	100	5
1:31:30	AM	102	5
1:32:00	AM	100	5
1:32:30	AM	101	5
1:33:00	AM	102	5
1:33:30	AM	101	5
1:34:00	AM	102	5
1:34:30	AM	102	5
1:35:00	AM	102	5
1:35:30	AM	100	5
1:36:00	AM	102	5
1:36:30	AM	100	5
1:37:00	AM	102	5
1:37:30	AM	101	5
1:38:00	AM	100	5
1:38:30	AM	101	5
1:39:00	AM	100	5
1:39:30	AM	100	5
1:40:00	AM	102	5
1:40:30	AM	101	5
1:41:00	AM	100	5
1:41:30	AM	102	5
1:42:00	AM	101	5
1:42:30	AM	101	5
1:43:00	AM	100	5
1:43:30	AM	101	5
1:44:00	AM	100	5
1:44:30	AM	101	5
1:45:00	AM	100	5
1:45:30	AM	101	5
1:46:00	AM	101	5
1:46:30	AM	102	5
1:47:00	AM	100	5
1:47:30	AM	102	5
1:48:00	AM	102	5
1:48:30	AM	101	5
1:49:00	AM	100	5
1:49:30	AM	100	5
1:50:00	AM	100	5
1:50:30	AM	102	5
1:51:00	AM	100	5
1:51:30	AM	100	5
1:52:00	AM	100	5
1:52:30	AM	102	5
1:53:00	AM	102	5
1:53:30	AM	100	5
1:54:00	AM	101	5
1:54:30	AM	100	5
1:55:00	AM	100	5
1:55:30	AM	102	5
1:56:00	AM	102	5
1:56:30	AM	102	5
1:57:00	AM	100	5
1:57:30	AM	101	5
1:58:00	AM	101	5
1:58:30	AM	102	5
1:59:00	AM	100	5
1:59:30	AM	100	5
2:00:00	AM	101	5
3:00:30	AM	102	5
3:01:00	AM	102	5
3:01:30	AM	102	5
3:02:00	AM	102	5
3:02:30	AM	102	5
3:03:00	AM	102	5
3:03:30	AM	102	5
3:04:00	AM	102	5
3:04:30	AM	102	5
3:05:00	AM	102	5
3:15:02	AM	1	5
3:15:04	AM	1	5
3:15:06	AM	1	5
3:15:08	AM	102	5
3:15:10	AM	1	5
3:15:12	AM	1	5
3:15:14	AM	1	5
3:15:16	AM	1	5
3:15:18	AM	1	5
3:15:20	AM	1	5
3:15:22	AM	1	5
3:15:24	AM	1	5
3:15:26	AM	1	5
3:15:28	AM	1	5
3:15:30	AM	1	5
3:15:32	AM	1	5
3:15:34	AM	1	5
3:15:36	AM	1	5
3:15:38	AM	102	5
3:15:40	AM	1	5
3:15:42	AM	1	5
3:15:44	AM	1	5
3:15:46	AM	1	5
3:15:48	AM	1	5
3:15:50	AM	1	5
3:15:52	AM	1	5
3:15:54	AM	1	5
3:15:56	AM	1	5
3:15:58	AM	1	5
3:16:00	AM	1	5
3:16:02	AM	1	5
3:16:04	AM	1	5
3:16:06	AM	1	5
3:16:08	AM	102	5
3:19:30	AM	102	5
3:20:00	AM	102	5
3:20:30	AM	102	5
3:21:00	AM	102	5
3:21:30	AM	102	5
3:22:00	AM	102	5
3:22:30	AM	102	5
3:23:00	AM	102	5
3:23:30	AM	102	5
3:24:00	AM	102	5
4:25:00	AM	104	5
4:26:00	AM	104	5
4:27:00	AM	104	5
4:28:00	AM	104	5
4:29:00	AM	104	5
4:30:00	AM	104	5
4:31:00	AM	104	5
4:32:00	AM	104	5
4:33:00	AM	104	5
4:34:00	AM	104	5
4:35:00	AM	104	5
4:36:00	AM	104	5
4:37:00	AM	104	5
4:38:00	AM	104	5
4:39:00	AM	104	5
4:40:00	AM	104	5
4:41:00	AM	104	5
4:42:00	AM	104	5
4:43:00	AM	104	5
4:44:00	AM	104	5
4:45:00	AM	104	5
4:46:00	AM	104	5
4:47:00	AM	104	5
4:48:00	AM	104	5
4:49:00	AM	104	5
4:50:00	AM	104	5
4:51:00	AM	104	5
4:52:00	AM	104	5
4:53:00	AM	104	5
4:54:00	AM	104	5
5:05:00	AM	109	5
5:06:00	AM	109	5
5:07:00	AM	109	5
5:08:00	AM	109	5
5:09:00	AM	109	5
5:10:00	AM	109	5
5:11:00	AM	109	5
5:12:00	AM	109	5
5:13:00	AM	109	5
5:14:00	AM	109	5
5:15:00	AM	109	5
5:16:00	AM	109	5
5:17:00	AM	109	5
5:18:00	AM	109	5
5:19:00	AM	109	5
5:20:00	AM	109	5
5:21:00	AM	109	5
5:22:00	AM	109	5
5:23:00	AM	109	5
5:24:00	AM	109	5
5:25:00	AM	109	5
5:26:00	AM	109	5
5:27:00	AM	109	5
5:28:00	AM	109	5
5:29:00	AM	109	5
5:30:00	AM	109	5
5:31:00	AM	109	5
5:32:00	AM	109	5
5:33:00	AM	109	5
5:34:00	AM	109	5
5:45:00	AM	106	5
5:46:00	AM	106	5
5:47:00	AM	106	5
5:48:00	AM	106	5
5:49:00	AM	106	5
5:50:00	AM	106	5
5:51:00	AM	106	5
5:52:00	AM	106	5
5:53:00	AM	106	5
5:54:00	AM	106	5
5:55:00	AM	106	5
5:56:00	AM	106	5
5:57:00	AM	106	5
5:58:00	AM	106	5
5:59:00	AM	106	5
6:00:00	AM	106	5
6:01:00	AM	106	5
6:02:00	AM	106	5
6:03:00	AM	106	5
6:04:00	AM	106	5
6:05:00	AM	106	5
6:06:00	AM	106	5
6:07:00	AM	106	5
6:08:00	AM	106	5
6:09:00	AM	106	5
6:10:00	AM	106	5
6:11:00	AM	106	5
6:12:00	AM	106	5
6:13:00	AM	106	5
6:14:00	AM	106	5
6:25:00	AM	111	5
6:26:00	AM	111	5
6:27:00	AM	111	5
6:28:00	AM	111	5
6:29:00	AM	111	5
6:30:00	AM	111	5
6:31:00	AM	111	5
6:32:00	AM	111	5
6:33:00	AM	111	5
6:34:00	AM	111	5
6:35:00	AM	111	5
6:36:00	AM	111	5
6:37:00	AM	111	5
6:38:00	AM	111	5
6:39:00	AM	111	5
6:40:00	AM	111	5
6:41:00	AM	111	5
6:42:00	AM	111	5
6:43:00	AM	111	5
6:44:00	AM	111	5
9:00:00	AM	0	3.5
10:01:00	AM	103	3.5
10:02:01	AM	103	3.5
10:03:02	AM	103	3.5
10:04:03	AM	103	3.5
10:05:04	AM	103	3.5
10:06:05	AM	103	3.5
10:07:06	AM	103	3.5
10:08:07	AM	103	3.5
10:09:08	AM	103	3.5
10:10:09	AM	103	3.5
10:11:10	AM	0	5
10:11:11	AM	0	3.5
10:12:11	AM	0	5
10:12:12	AM	0	3.5
10:13:12	AM	0	5
10:13:13	AM	0	3.5
10:14:13	AM	0	5
10:14:14	AM	0	3.5
10:15:14	AM	0	5
10:15:15	AM	0	3.5
10:16:15	AM	0	5
10:16:16	AM	0	3.5
10:17:16	AM	0	5
10:17:17	AM	0	3.5
10:18:17	AM	0	5
10:18:18	AM	0	3.5
10:19:18	AM	0	5
10:19:19	AM	0	3.5
10:20:19	AM	0	5
10:20:20	AM	0	3.5
10:21:20	AM	0	5
10:21:21	AM	0	3.5
10:22:21	AM	0	5
10:22:22	AM	0	3.5
10:23:22	AM	0	5
10:23:23	AM	0	3.5
10:24:23	AM	0	5
10:24:24	AM	0	3.5
10:25:24	AM	0	5
10:25:25	AM	0	3.5
10:26:25	AM	0	5
10:26:26	AM	0	3.5
10:27:26	AM	0	5
10:27:27	AM	0	3.5
10:28:27	AM	0	5
10:28:28	AM	0	3.5
10:29:28	AM	0	5
10:29:29	AM	0	3.5
10:30:29	AM	0	5
10:30:30	AM	0	3.5
10:31:30	AM	0	5
10:31:31	AM	0	3.5
10:32:31	AM	0	5
10:32:32	AM	0	3.5
10:33:32	AM	0	5
10:33:33	AM	0	3.5
10:34:33	AM	0	5
10:34:34	AM	0	3.5
10:35:34	AM	0	5
10:35:35	AM	0	3.5
10:36:35	AM	0	5
10:36:36	AM	0	3.5
10:37:36	AM	0	5
10:37:37	AM	0	3.5
10:38:37	AM	0	5
10:38:38	AM	0	3.5
10:39:38	AM	0	5
10:39:39	AM	0	3.5
10:40:39	AM	0	5
10:40:40	AM	0	3.5
10:41:40	AM	0	5
10:41:41	AM	0	3.5
10:42:41	AM	0	5
10:42:42	AM	0	3.5
10:43:42	AM	0	5
10:43:43	AM	0	3.5
10:44:43	AM	0	5
10:44:44	AM	0	3.5
10:45:44	AM	0	5
10:45:45	AM	0	3.5
10:46:45	AM	0	5
10:46:46	AM	0	3.5
10:47:46	AM	0	5
10:47:47	AM	0	3.5
10:48:47	AM	0	5
10:48:48	AM	0	3.5
10:49:48	AM	0	5
10:49:49	AM	0	3.5
10:50:49	AM	103	3.5
10:51:50	AM	103	3.5
10:52:51	AM	103	3.5
10:53:52	AM	103	3.5
10:54:53	AM	103	3.5
10:55:54	AM	103	3.5
10:56:55	AM	103	3.5
10:57:56	AM	103	3.5
10:58:57	AM	103	3.5
10:59:58	AM	103	3.5
12:00:59	PM	103	3.5
12:02:00	PM	103	3.5
12:03:01	PM	103	3.5
12:04:02	PM	103	3.5
12:05:03	PM	103	3.5
12:06:04	PM	103	3.5
12:07:05	PM	103	3.5
12:08:06	PM	103	3.5
12:09:07	PM	103	3.5
12:10:08	PM	103	3.5
12:11:09	PM	0	5
12:11:10	PM	0	3.5
12:12:10	PM	0	5
12:12:11	PM	0	3.5
12:13:11	PM	0	5
12:13:12	PM	0	3.5
12:14:12	PM	0	5
12:14:13	PM	0	3.5
12:15:13	PM	0	5
12:15:14	PM	0	3.5
12:16:14	PM	0	5
12:16:15	PM	0	3.5
12:17:15	PM	0	5
12:17:16	PM	0	3.5
12:18:16	PM	0	5
12:18:17	PM	0	3.5
12:19:17	PM	0	5
12:19:18	PM	0	3.5
12:20:18	PM	0	5
12:20:19	PM	0	3.5
12:21:19	PM	0	5
12:21:20	PM	0	3.5
12:22:20	PM	0	5
12:22:21	PM	0	3.5
12:23:21	PM	0	5
12:23:22	PM	0	3.5
12:24:22	PM	0	5
12:24:23	PM	0	3.5
12:25:23	PM	0	5
12:25:24	PM	0	3.5
12:26:24	PM	0	5
12:26:25	PM	0	3.5
12:27:25	PM	0	5
12:27:26	PM	0	3.5
12:28:26	PM	0	5
12:28:27	PM	0	3.5
12:29:27	PM	0	5
12:29:28	PM	0	3.5
12:30:28	PM	0	5
12:30:29	PM	0	3.5
12:31:29	PM	0	5
12:31:30	PM	0	3.5
12:32:30	PM	0	5
12:32:31	PM	0	3.5
12:33:31	PM	0	5
12:33:32	PM	0	3.5
12:34:32	PM	0	5
12:34:33	PM	0	3.5
12:35:33	PM	0	5
12:35:34	PM	0	3.5
12:36:34	PM	0	5
12:36:35	PM	0	3.5
12:37:35	PM	0	5
12:37:36	PM	0	3.5
12:38:36	PM	0	5
12:38:37	PM	0	3.5
12:39:37	PM	0	5
12:39:38	PM	0	3.5
12:40:38	PM	0	5
12:40:39	PM	0	3.5
12:41:39	PM	0	5
12:41:40	PM	0	3.5
12:42:40	PM	0	5
12:42:41	PM	0	3.5
12:43:41	PM	0	5
12:43:42	PM	0	3.5
12:44:42	PM	0	5
12:44:43	PM	0	3.5
12:45:43	PM	0	5
12:45:44	PM	0	3.5
12:46:44	PM	0	5
12:46:45	PM	0	3.5
12:47:45	PM	0	5
12:47:46	PM	0	3.5
12:48:46	PM	0	5
12:48:47	PM	0	3.5
12:49:47	PM	0	5
12:49:48	PM	0	3.5
12:50:48	PM	103	3.5
