adamtsl3,akt3b,ambra1,anp32e,apopt1,arhgap1,arl3,arl6ip4,astn1,atxn7,bag5,bcl11b,c10orf32,c11orf87,c12orf65,c2orf69,c2orf82,ca8,cacna1c,cacna1i,cacnb2,chrm4,chrna5,chst12,ckb,clcn3,cnksr2,cnnm2,cntn4,csmd1,csmd3,cyp17a1,dgki,dgkz,doc2a,dpyd,egr1,elfn1,ep300,epc2,fam5b,fes,foxg1,foxg1het,fpgt,ftcdnl1,fut9a,fxr1,galnt10,gatad2a,gigyf2,glt8d1,gpm6a,gramd1b,gria1,grin2a,grm3,gtdc1,hapln4,hcn1,immp2l,ina,ireb2,kcnj13,kcnv1,kctd13,kif5c,klc1,kmt2e,lrriq3,lrrn3,luzp2,mad1l1,man2a1,man2a2,mbd5,mdk,mir137,mmp16,nab2,ncan,nck1,negr1,nfkb1,ngef,nrgn,ntm,nxph4,ogfod2,otud7b,pak6b,pitnm2,plch2a,plcl1,ppp1r16b,ptn,ptprf,r3hdm2,rgs6,rora,satb1,satb2,sbno1,sdccag8,sept3,sez6l2,shisa9,shmt2,sipa1l1,slc32a1,slc35g2,slc38a7,slc39a8,snap91,snx19,srebf2,srpk2,srr,stat6,sybu,syngap1,tbc1d5,tcf20,tcf4,tle1,tle3,tmtc1,tsnare1,vrk2,znf536,znf804a,zswim6
bigmovesribgraph_mean_ribbon_cumdpixresponse_dpix_dayprepulseinhibition102.png,0.0,0.360851433274,-1.28702316812,0.0,0.0,0.0,0.0,0.0,0.432872819661,0.0,0.0,-0.935442655331,0.0,0.0,0.0,0.965639153797,0.403091868451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.662020294618,-0.509115446718,0.0,-0.00580907915775,0.0,0.0,0.541004271272,0.694529431375,-0.709945441708,0.0,0.643040512745,-0.658653602144,0.0,0.306966240965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.486232844544,0.0,0.0,0.0,0.0,0.0,0.388432481299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.589723720891,0.0,0.0,0.0,0.0,0.0,-1.25733056019,0.329640059884,0.551364096189,0.0,0.0,0.0,0.0,0.0,0.0,1.21788520761,0.0,0.0,0.0,0.796107479938,0.0,0.0,0.0,1.18190660415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528147622653,0.528222344882,1.43767994819,-0.656013357162,0.0,0.0,0.479295555995,0.0,0.0,0.0,0.0,0.0,0.0,-0.868836512289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.758929325667,0.0,0.0,0.0,0.0
bigmovesribgraph_mean_ribbon_cumdpixresponse_dpix_nightprepulseinhibition100a.png,0.0,0.0,0.0,,0.0,0.0,0.0,0.705727475675,1.00374303267,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.11404065762,0.0,-3.48362306904,1.88909756201,0.0,0.0,-1.93751002587,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51113969466,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,-1.04935313977,0.0,0.0,0.0,,0.0,0.403561712268,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
bigmovesribgraph_mean_ribbon_cumdpixresponse_dpix_nightprepulseinhibition100b.png,1.26964232936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.70992194939,-4.25945707247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.542495814944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05131582738,0.0,0.0,0.0,0.0,-2.17308888934,0.0,0.0,0.0,2.55694910793,0.0,0.0,0.0,0.0,0.834212295769,0.0,0.0,0.0,0.815131714121,1.22018843188,1.30687973055,0.717867676491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.08923186398,0.0,0.0,-1.95732726669,0.0,0.0,0.0,1.91794654063,0.0,0.809311278178,0.0,0.0,0.0,0.0,0.0,0.0,0.970643839678,0.0,0.633087468968,0.0,0.0,0.0,0.0,-0.71882647579,0.633839489399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.80846794862,0.0,-2.02457432699,0.0,2.08664885185,0.0,0.0
bigmovesribgraph_mean_ribbon_cumdpixresponse_dpix_nightprepulseinhibition101.png,0.0,0.0,-0.89551424857,,0.0,0.0,0.0,0.0,1.72253529719,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,-1.72669476891,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,-0.769045684653,-1.08854726127,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,-0.959879114503,0.904871022029,0.0,,0.0,0.0,-11.5625531622,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,1.04016230974,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,-2.79810536379,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
bigmovesribgraph_mean_ribbon_cumdpixresponse_dpix_nightprepulseinhibition102.png,0.0,-0.909474107658,0.0,-0.450193762137,0.0,0.561249018355,0.0,0.0,0.604508210713,0.0,0.0,-0.596695253645,0.0,0.0,0.0,0.832435937146,0.0,0.0,0.0,0.515314581532,0.0,0.0,-0.622001142896,-1.074942869,0.0,0.0,0.0,0.0,0.0,-0.628977422029,0.0,-1.694139467,0.0,0.772706982306,0.0,-0.849660875258,0.0,0.0,-0.910487074523,0.0,0.0,0.0,0.0,0.0,0.466881098288,0.0,0.0,0.0,0.0,0.0,0.0,0.74043744613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46722902877,0.0,0.535905966825,0.0,-1.52773467019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.20679921066,0.0,0.0,0.756820749076,1.03923197235,0.0,0.474053974661,0.0,1.03182746013,0.0,-0.534435151722,0.0,0.0,0.0,0.0,0.0,0.0,0.803983772183,0.0,0.75171461338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.871753576439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.778640163972,0.0,-0.822189711727,-0.711174369395,0.0,0.0,0.0
bigmovesribgraph_mean_ribbon_cumdpixresponse_dpix_nighttaphab102.png,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,,,0.0,,,0.0,,0.0,,,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.0
bigmovesribgraph_mean_ribbon_cumdpixresponse_dpix_nighttappost102.png,0.0,0.0,0.0,0.0,0.0,-0.990868341191,0.0,0.0,-2.07047345967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.946713993305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625506800507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.974724232455,0.0,0.0,0.0,1.99971826375,0.0,0.911566057804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.64812152603,0.837261986228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.757433505443,0.0,2.84070040992,0.0,0.0,0.0,-0.657288492646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51548126467,0.0,0.0,0.0,1.19707505564,0.0,0.0,0.0,1.67568702749,0.0,0.0,0.0,0.0,0.0,0.0,0.892094345194,0.0,0.73750624615,0.0,1.23801181415,0.0,0.0,0.956402691013,0.0,-0.766389058422,0.0,0.0,0.0,0.0,0.0,-1.16249386886,0.0,0.0,0.0,0.0,0.0,0.0,1.11383287669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.777325894297,0.0,0.0
bigmovesribgraph_mean_ribbon_cumdpixresponse_dpix_nighttappre102.png,0.0,0.0,-0.705221522794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.351816843267,0.431947773057,1.05475779588,-0.81324957481,0.0,0.57636432317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.805778739888,0.0,0.0,0.0,0.741227735618,-0.425033650971,0.0,-0.805379062797,0.0,0.0,0.0,0.695179750446,0.0,0.0,0.0,0.0,0.0,-1.0295178942,0.0,0.0,-0.478793090999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.511497315059,0.0,0.0,0.0,0.0,0.0,-1.53615910147,0.0,0.0,0.0,-1.22905135126,0.0,-0.695930513458,0.0,0.0,0.0,0.0,1.00388275854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.506109466801,0.0,2.00544064166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22902481605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.763336331008,0.504899284205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00017192589,0.0,0.0,0.0,0.0,-0.343173869791,0.0,0.0,0.0
bigmovesribgraph_mean_ribbon_cumdpixresponse_dpix_shortdayprepulseinhibition100a.png,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.822455668885,0.0,0.0,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,0.0,0.0,,-1.56732886349,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
bigmovesribgraph_mean_ribbon_cumdpixresponse_dpix_shortdayprepulseinhibition100b.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666183888226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.822403913704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.798923681879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31976313018,0.767712798356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37929354124,0.0,0.0,0.0,0.0,0.0,0.996407703547,0.0,0.0,0.0,0.0,0.0,,-0.77960048306,,0.0,0.0,0.0,0.0,0.0,-0.850895593865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bigmovesribgraph_mean_ribbon_cumdpixresponse_dpix_shortdayprepulseinhibition101.png,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,-1.56792738396,0.0,0.0,0.0,-1.63486300166,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,-1.80599259391,-1.21729440074,0.0,,-0.903497041026,0.0,,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,2.16845311685,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,-2.91707501105,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
